run_id,aircraft,wait_time,base_service_time,weather_delay_mins,total_turnaround_time,departure_clock_time,cpu_execution_time_sec,replication_id
7,Plane 37,1.65,15.92,0.0,17.57,02:31 PM,0.0053,3
7,Plane 36,16.45,18.5,0.0,34.95,02:46 PM,0.0053,3
7,Plane 35,22.16,19.85,0.0,42.01,02:51 PM,0.0053,3
7,Plane 40,3.77,19.93,0.0,23.7,03:11 PM,0.0053,3
7,Plane 39,7.25,20.09,6.61,33.95,03:13 PM,0.0053,3
7,Plane 14,279.75,14.69,20.22,314.65,03:46 PM,0.0053,3
7,Plane 19,262.98,36.46,0.0,299.43,03:50 PM,0.0053,3
7,Plane 1,0.0,19.7,0.0,19.7,08:23 AM,0.0054,4
7,Plane 2,0.0,22.63,0.0,22.63,08:59 AM,0.0054,4
7,Plane 3,0.0,29.98,0.0,29.98,09:07 AM,0.0054,4
7,Plane 11,0.11,13.82,0.0,13.93,09:21 AM,0.0054,4
7,Plane 8,3.89,20.55,3.91,28.35,09:23 AM,0.0054,4
7,Plane 12,0.5,19.24,0.0,19.73,09:40 AM,0.0054,4
7,Plane 6,33.44,26.01,0.0,59.45,09:49 AM,0.0054,4
7,Plane 13,6.31,17.38,0.0,23.7,09:57 AM,0.0054,4
7,Plane 14,7.38,23.31,0.0,30.69,10:21 AM,0.0054,4
7,Plane 9,47.69,36.07,0.0,83.76,10:25 AM,0.0054,4
7,Plane 16,9.16,14.43,0.0,23.59,10:35 AM,0.0054,4
7,Plane 10,80.64,36.21,0.0,116.85,11:02 AM,0.0054,4
7,Plane 4,111.89,37.0,0.0,148.88,11:12 AM,0.0054,4
7,Plane 17,11.67,27.7,0.0,39.37,11:29 AM,0.0054,4
7,Plane 19,1.7,17.97,0.0,19.67,11:30 AM,0.0054,4
7,Plane 20,15.95,17.62,0.0,33.57,11:47 AM,0.0054,4
7,Plane 21,16.5,15.18,0.0,31.68,12:02 PM,0.0054,4
7,Plane 18,37.19,36.15,0.0,73.34,12:06 PM,0.0054,4
7,Plane 23,1.88,10.83,0.0,12.71,12:13 PM,0.0054,4
7,Plane 24,0.44,20.67,0.0,21.11,12:27 PM,0.0054,4
7,Plane 22,23.63,28.65,0.0,52.28,12:42 PM,0.0054,4
7,Plane 30,6.72,17.5,0.0,24.22,12:59 PM,0.0054,4
7,Plane 25,7.59,32.51,0.0,40.1,12:59 PM,0.0054,4
7,Plane 29,25.13,18.69,0.0,43.82,01:18 PM,0.0054,4
7,Plane 32,9.75,20.67,0.0,30.42,01:20 PM,0.0054,4
7,Plane 33,14.63,19.56,0.0,34.18,01:37 PM,0.0054,4
7,Plane 28,46.82,21.99,0.0,68.81,01:42 PM,0.0054,4
7,Plane 34,24.68,24.45,0.0,49.13,02:02 PM,0.0054,4
7,Plane 27,70.65,25.34,0.0,95.99,02:07 PM,0.0054,4
7,Plane 26,96.22,34.23,0.0,130.45,02:36 PM,0.0054,4
7,Plane 7,316.58,28.32,8.91,353.81,02:45 PM,0.0054,4
7,Plane 36,0.51,32.88,0.0,33.39,03:09 PM,0.0054,4
7,Plane 35,29.02,33.18,0.0,62.2,03:18 PM,0.0054,4
7,Plane 38,14.89,14.48,0.0,29.37,03:23 PM,0.0054,4
7,Plane 37,31.01,17.68,0.0,48.69,03:35 PM,0.0054,4
7,Plane 39,16.12,27.73,0.0,43.85,03:51 PM,0.0054,4
7,Plane 1,0.0,21.29,0.0,21.29,08:33 AM,0.0051,5
7,Plane 2,-0.0,23.68,2.04,25.72,09:06 AM,0.0051,5
7,Plane 3,-0.0,14.25,10.36,24.6,09:07 AM,0.0051,5
7,Plane 6,9.82,18.09,0.0,27.91,09:24 AM,0.0051,5
7,Plane 7,10.63,18.32,0.0,28.95,09:25 AM,0.0051,5
7,Plane 8,2.91,19.58,0.0,22.48,09:44 AM,0.0051,5
7,Plane 5,31.8,19.63,0.0,51.44,09:45 AM,0.0051,5
7,Plane 4,58.89,25.78,0.0,84.67,10:09 AM,0.0051,5
7,Plane 10,8.01,16.38,10.07,34.46,10:11 AM,0.0051,5
7,Plane 9,38.14,31.07,0.0,69.2,10:40 AM,0.0051,5
7,Plane 11,24.18,18.56,26.74,69.47,10:56 AM,0.0051,5
7,Plane 12,3.69,26.59,0.0,30.28,11:07 AM,0.0051,5
7,Plane 14,14.49,19.09,0.0,33.58,11:16 AM,0.0051,5
7,Plane 13,25.61,23.27,0.0,48.88,11:30 AM,0.0051,5
7,Plane 16,2.06,23.03,0.0,25.08,11:39 AM,0.0051,5
7,Plane 19,4.31,17.54,0.0,21.85,11:48 AM,0.0051,5
7,Plane 18,18.15,14.65,5.58,38.38,11:59 AM,0.0051,5
7,Plane 20,10.19,20.64,0.0,30.83,12:08 PM,0.0051,5
7,Plane 23,5.68,14.81,0.0,20.49,12:23 PM,0.0051,5
7,Plane 22,11.01,25.14,0.0,36.15,12:24 PM,0.0051,5
7,Plane 24,16.81,21.07,0.0,37.88,12:44 PM,0.0051,5
7,Plane 26,0.63,21.05,0.0,21.69,12:45 PM,0.0051,5
7,Plane 17,90.14,25.51,0.0,115.65,01:10 PM,0.0051,5
7,Plane 28,8.15,26.03,0.0,34.18,01:11 PM,0.0051,5
7,Plane 29,12.01,18.46,0.0,30.47,01:28 PM,0.0051,5
7,Plane 27,36.62,29.01,0.0,65.63,01:40 PM,0.0051,5
7,Plane 25,76.86,34.68,0.0,111.54,02:03 PM,0.0051,5
7,Plane 30,1.78,25.05,0.0,26.83,02:05 PM,0.0051,5
7,Plane 31,12.76,34.18,0.0,46.95,02:37 PM,0.0051,5
7,Plane 21,142.57,27.0,15.62,185.19,02:48 PM,0.0051,5
7,Plane 32,3.28,18.09,0.0,21.38,03:06 PM,0.0051,5
7,Plane 34,13.06,12.55,0.0,25.61,03:18 PM,0.0051,5
7,Plane 15,225.13,33.77,19.43,278.34,03:30 PM,0.0051,5
7,Plane 33,29.74,26.09,0.0,55.82,03:44 PM,0.0051,5
7,Plane 36,8.43,16.95,0.0,25.38,03:47 PM,0.0051,5
7,Plane 2,0.0,17.75,0.0,17.75,08:31 AM,0.0054,6
7,Plane 1,-0.0,30.71,0.0,30.71,08:38 AM,0.0054,6
7,Plane 4,4.53,22.84,0.0,27.38,08:54 AM,0.0054,6
7,Plane 5,6.59,19.78,0.0,26.37,08:58 AM,0.0054,6
7,Plane 6,0.75,20.64,0.0,21.39,09:14 AM,0.0054,6
7,Plane 3,43.16,30.35,4.83,78.35,09:33 AM,0.0054,6
7,Plane 7,4.56,27.32,0.0,31.88,09:42 AM,0.0054,6
7,Plane 10,2.4,19.01,0.0,21.4,10:01 AM,0.0054,6
7,Plane 8,6.34,25.66,10.96,42.97,10:09 AM,0.0054,6
7,Plane 12,15.61,20.42,0.0,36.03,10:21 AM,0.0054,6
7,Plane 15,7.68,14.18,0.0,21.85,10:24 AM,0.0054,6
7,Plane 16,4.18,20.63,0.0,24.8,10:42 AM,0.0054,6
7,Plane 13,36.95,23.16,0.0,60.11,10:47 AM,0.0054,6
7,Plane 9,62.59,27.05,0.0,89.64,11:09 AM,0.0054,6
7,Plane 14,59.85,27.51,0.0,87.36,11:14 AM,0.0054,6
7,Plane 19,9.02,19.27,0.0,28.3,11:28 AM,0.0054,6
7,Plane 20,3.79,15.12,0.0,18.91,11:29 AM,0.0054,6
7,Plane 17,39.37,15.8,6.84,62.01,11:51 AM,0.0054,6
7,Plane 18,39.37,24.11,0.0,63.48,11:53 AM,0.0054,6
7,Plane 22,6.35,22.59,0.0,28.95,12:13 PM,0.0054,6
7,Plane 11,131.58,31.44,0.0,163.02,12:25 PM,0.0054,6
7,Plane 21,56.96,21.22,27.03,105.21,01:02 PM,0.0054,6
7,Plane 23,9.11,28.15,11.99,49.24,01:05 PM,0.0054,6
7,Plane 26,3.86,17.94,0.0,21.8,01:19 PM,0.0054,6
7,Plane 28,1.84,19.7,0.0,21.54,01:25 PM,0.0054,6
7,Plane 31,8.51,19.6,0.0,28.1,01:39 PM,0.0054,6
7,Plane 29,20.43,25.18,0.0,45.61,01:50 PM,0.0054,6
7,Plane 34,5.86,24.78,0.0,30.64,02:04 PM,0.0054,6
7,Plane 25,61.44,26.84,0.0,88.28,02:17 PM,0.0054,6
7,Plane 35,11.73,22.77,0.0,34.49,02:27 PM,0.0054,6
7,Plane 38,6.84,12.75,0.0,19.59,02:39 PM,0.0054,6
7,Plane 30,67.48,27.23,0.0,94.71,02:44 PM,0.0054,6
7,Plane 40,4.82,20.81,0.0,25.64,03:00 PM,0.0054,6
7,Plane 39,12.41,24.62,0.0,37.03,03:09 PM,0.0054,6
7,Plane 42,9.82,24.22,0.0,34.04,03:24 PM,0.0054,6
7,Plane 41,21.85,27.61,0.0,49.46,03:36 PM,0.0054,6
7,Plane 44,0.12,16.92,0.0,17.04,03:41 PM,0.0054,6
7,Plane 1,0.0,16.81,0.0,16.81,08:19 AM,0.004,7
7,Plane 2,0.0,18.0,0.0,18.0,08:27 AM,0.004,7
7,Plane 3,5.11,17.13,0.0,22.24,08:36 AM,0.004,7
7,Plane 5,0.0,16.6,0.0,16.6,08:55 AM,0.004,7
7,Plane 4,-0.0,31.26,0.0,31.26,09:07 AM,0.004,7
7,Plane 6,10.14,19.71,0.0,29.84,09:14 AM,0.004,7
7,Plane 7,4.69,20.04,0.0,24.73,09:27 AM,0.004,7
7,Plane 8,7.03,25.78,0.0,32.81,09:40 AM,0.004,7
7,Plane 9,0.0,24.49,0.0,24.49,09:55 AM,0.004,7
7,Plane 10,3.83,15.7,0.0,19.52,09:56 AM,0.004,7
7,Plane 12,-0.0,21.05,0.0,21.05,10:28 AM,0.004,7
7,Plane 11,17.06,35.61,0.0,52.67,10:31 AM,0.004,7
7,Plane 13,15.62,19.83,0.0,35.45,10:48 AM,0.004,7
7,Plane 14,-0.0,22.32,0.0,22.32,11:07 AM,0.004,7
7,Plane 15,0.42,26.41,0.0,26.83,11:14 AM,0.004,7
7,Plane 16,6.89,15.97,0.0,22.86,11:23 AM,0.004,7
7,Plane 17,4.95,25.34,0.0,30.29,11:40 AM,0.004,7
7,Plane 18,-0.0,16.43,0.0,16.43,11:40 AM,0.004,7
7,Plane 20,0.0,11.7,0.0,11.7,12:10 PM,0.004,7
7,Plane 19,-0.0,24.92,0.0,24.92,12:19 PM,0.004,7
7,Plane 21,0.0,29.53,0.0,29.53,12:40 PM,0.004,7
7,Plane 22,0.59,27.16,0.0,27.75,12:46 PM,0.004,7
7,Plane 23,13.9,15.27,0.0,29.16,12:55 PM,0.004,7
7,Plane 24,16.85,29.63,0.0,46.47,01:16 PM,0.004,7
7,Plane 25,0.0,28.04,0.0,28.04,01:56 PM,0.004,7
7,Plane 27,-0.0,16.05,2.49,18.55,03:35 PM,0.004,7
7,Plane 1,0.0,29.39,0.0,29.39,08:29 AM,0.0055,8
7,Plane 2,0.0,34.06,0.0,34.06,08:54 AM,0.0055,8
7,Plane 3,4.36,33.34,0.0,37.7,09:02 AM,0.0055,8
7,Plane 7,10.45,19.67,0.0,30.12,09:14 AM,0.0055,8
7,Plane 10,3.76,14.01,0.0,17.77,09:16 AM,0.0055,8
7,Plane 11,6.14,17.57,0.0,23.7,09:32 AM,0.0055,8
7,Plane 12,3.44,17.71,0.0,21.16,09:34 AM,0.0055,8
7,Plane 13,6.05,16.54,0.0,22.58,09:48 AM,0.0055,8
7,Plane 14,1.93,22.54,0.0,24.47,09:57 AM,0.0055,8
7,Plane 15,14.89,23.82,3.13,41.84,10:15 AM,0.0055,8
7,Plane 18,2.45,26.94,0.0,29.39,10:24 AM,0.0055,8
7,Plane 16,35.98,27.03,0.0,63.01,10:42 AM,0.0055,8
7,Plane 19,7.68,24.82,0.0,32.51,10:48 AM,0.0055,8
7,Plane 9,105.23,28.62,0.0,133.84,11:11 AM,0.0055,8
7,Plane 21,3.03,20.13,3.01,26.17,11:12 AM,0.0055,8
7,Plane 5,151.75,29.57,0.0,181.32,11:40 AM,0.0055,8
7,Plane 17,82.17,29.71,0.0,111.88,11:41 AM,0.0055,8
7,Plane 20,72.29,31.67,0.0,103.96,12:12 PM,0.0055,8
7,Plane 4,191.23,31.75,0.0,222.98,12:13 PM,0.0055,8
7,Plane 26,0.34,18.22,0.0,18.55,12:30 PM,0.0055,8
7,Plane 22,19.64,19.71,0.0,39.35,12:33 PM,0.0055,8
7,Plane 25,18.87,18.88,2.07,39.83,12:51 PM,0.0055,8
7,Plane 27,16.03,25.92,0.0,41.95,12:59 PM,0.0055,8
7,Plane 31,0.69,11.63,0.0,12.32,01:03 PM,0.0055,8
7,Plane 23,59.15,26.12,0.0,85.26,01:25 PM,0.0055,8
7,Plane 30,18.12,26.79,0.0,44.91,01:30 PM,0.0055,8
7,Plane 33,11.57,22.34,0.0,33.91,01:47 PM,0.0055,8
7,Plane 32,21.88,22.75,0.0,44.63,01:52 PM,0.0055,8
7,Plane 24,103.86,12.7,15.19,131.75,02:15 PM,0.0055,8
7,Plane 29,80.21,28.86,0.0,109.08,02:21 PM,0.0055,8
7,Plane 36,21.91,14.78,0.0,36.69,02:30 PM,0.0055,8
7,Plane 38,14.57,16.14,0.0,30.72,02:37 PM,0.0055,8
7,Plane 37,34.16,18.7,0.0,52.86,02:49 PM,0.0055,8
7,Plane 39,11.56,19.07,0.0,30.63,02:56 PM,0.0055,8
7,Plane 40,5.73,22.26,0.0,27.99,03:19 PM,0.0055,8
7,Plane 34,75.83,30.35,0.0,106.18,03:19 PM,0.0055,8
7,Plane 44,5.02,20.51,0.0,25.53,03:39 PM,0.0055,8
7,Plane 42,11.47,22.9,0.0,34.37,03:42 PM,0.0055,8
7,Plane 2,0.0,21.58,0.0,21.58,08:47 AM,0.0051,9
7,Plane 1,0.0,31.76,0.0,31.76,08:48 AM,0.0051,9
7,Plane 3,21.48,15.03,0.0,36.51,09:02 AM,0.0051,9
7,Plane 4,11.56,28.98,4.14,44.68,09:21 AM,0.0051,9
7,Plane 5,0.0,20.08,0.0,20.08,09:23 AM,0.0051,9
7,Plane 6,13.45,13.77,0.0,27.22,09:35 AM,0.0051,9
7,Plane 7,3.91,16.91,0.0,20.82,09:39 AM,0.0051,9
7,Plane 10,5.44,20.76,0.0,26.2,09:56 AM,0.0051,9
7,Plane 11,2.44,15.19,5.32,22.94,10:00 AM,0.0051,9
7,Plane 13,6.95,28.84,0.0,35.79,10:24 AM,0.0051,9
7,Plane 12,14.64,30.4,0.0,45.04,10:30 AM,0.0051,9
7,Plane 14,0.17,24.24,0.0,24.41,10:55 AM,0.0051,9
7,Plane 9,55.7,30.99,0.0,86.69,10:55 AM,0.0051,9
7,Plane 15,22.22,17.48,0.0,39.7,11:12 AM,0.0051,9
7,Plane 16,13.67,26.45,0.0,40.12,11:22 AM,0.0051,9
7,Plane 19,3.4,17.78,0.0,21.18,11:40 AM,0.0051,9
7,Plane 17,13.83,19.33,8.14,41.29,11:40 AM,0.0051,9
7,Plane 18,23.72,27.54,0.0,51.26,12:07 PM,0.0051,9
7,Plane 20,10.76,31.61,0.0,42.37,12:11 PM,0.0051,9
7,Plane 8,163.15,21.14,11.48,195.78,12:40 PM,0.0051,9
7,Plane 21,29.46,36.11,0.0,65.57,12:47 PM,0.0051,9
7,Plane 23,6.84,18.84,0.0,25.68,12:59 PM,0.0051,9
7,Plane 25,3.25,20.58,0.0,23.83,01:08 PM,0.0051,9
7,Plane 27,3.85,14.04,0.0,17.89,01:13 PM,0.0051,9
7,Plane 24,31.19,15.51,5.56,52.26,01:29 PM,0.0051,9
7,Plane 28,2.85,20.92,0.0,23.77,01:34 PM,0.0051,9
7,Plane 29,5.03,12.97,0.0,18.0,01:42 PM,0.0051,9
7,Plane 22,80.79,24.24,0.0,105.03,01:58 PM,0.0051,9
7,Plane 26,54.42,26.55,0.0,80.97,02:08 PM,0.0051,9
7,Plane 30,26.1,28.5,0.0,54.61,02:26 PM,0.0051,9
7,Plane 31,0.0,22.11,0.0,22.11,02:42 PM,0.0051,9
7,Plane 32,0.0,27.01,0.0,27.01,03:20 PM,0.0051,9
7,Plane 33,-0.0,34.16,0.0,34.16,03:33 PM,0.0051,9
7,Plane 34,14.42,33.55,0.0,47.97,03:54 PM,0.0051,9
7,Plane 36,7.29,21.73,0.0,29.02,03:55 PM,0.0051,9
7,Plane 1,0.0,24.99,8.0,32.99,08:56 AM,0.0039,10
7,Plane 2,0.0,23.58,0.0,23.58,09:01 AM,0.0039,10
7,Plane 3,9.21,32.09,0.0,41.3,09:28 AM,0.0039,10
7,Plane 4,-0.0,26.77,0.0,26.77,10:06 AM,0.0039,10
7,Plane 5,-0.0,33.51,2.41,35.92,10:28 AM,0.0039,10
7,Plane 6,0.7,26.89,0.0,27.59,10:33 AM,0.0039,10
7,Plane 8,6.46,15.72,0.0,22.17,10:44 AM,0.0039,10
7,Plane 7,18.5,27.5,8.12,54.13,11:09 AM,0.0039,10
7,Plane 9,0.0,22.17,0.0,22.17,12:05 PM,0.0039,10
7,Plane 10,-0.0,21.89,0.0,21.89,12:28 PM,0.0039,10
7,Plane 11,0.0,29.53,0.0,29.53,12:37 PM,0.0039,10
7,Plane 12,-0.0,22.41,0.0,22.41,12:55 PM,0.0039,10
7,Plane 13,-0.0,24.7,0.0,24.7,01:10 PM,0.0039,10
7,Plane 15,10.06,15.68,0.0,25.75,01:25 PM,0.0039,10
7,Plane 14,0.0,19.36,24.11,43.47,01:42 PM,0.0039,10
7,Plane 16,23.68,29.09,0.0,52.77,01:55 PM,0.0039,10
7,Plane 18,0.0,18.31,0.0,18.31,02:16 PM,0.0039,10
7,Plane 17,0.0,32.35,0.0,32.35,02:24 PM,0.0039,10
7,Plane 19,16.98,18.92,0.0,35.89,02:35 PM,0.0039,10
7,Plane 21,6.37,22.47,0.0,28.84,02:47 PM,0.0039,10
7,Plane 20,23.37,30.25,0.0,53.62,03:05 PM,0.0039,10
7,Plane 22,9.06,21.84,0.0,30.89,03:09 PM,0.0039,10
7,Plane 23,8.03,25.5,0.0,33.53,03:31 PM,0.0039,10
7,Plane 24,-0.0,27.76,0.0,27.76,03:49 PM,0.0039,10
7,Plane 25,-0.0,19.13,0.0,19.13,03:52 PM,0.0039,10
8,Plane 1,0.0,23.36,0.0,23.36,08:31 AM,0.005,1
8,Plane 2,0.0,33.9,0.0,33.9,08:46 AM,0.005,1
8,Plane 4,0.0,33.0,1.65,34.66,09:26 AM,0.005,1
8,Plane 3,-0.0,34.35,26.01,60.36,09:37 AM,0.005,1
8,Plane 7,13.12,24.68,0.0,37.81,09:51 AM,0.005,1
8,Plane 9,8.44,20.9,0.0,29.35,09:57 AM,0.005,1
8,Plane 6,51.0,24.17,4.94,80.11,10:20 AM,0.005,1
8,Plane 8,39.55,24.28,5.19,69.02,10:27 AM,0.005,1
8,Plane 11,14.08,22.73,0.0,36.81,10:43 AM,0.005,1
8,Plane 10,52.42,31.39,0.0,83.82,10:58 AM,0.005,1
8,Plane 13,18.14,32.89,0.0,51.03,11:16 AM,0.005,1
8,Plane 12,51.8,34.84,0.0,86.63,11:33 AM,0.005,1
8,Plane 14,8.77,25.44,0.0,34.21,11:41 AM,0.005,1
8,Plane 16,4.24,28.02,0.0,32.26,12:01 PM,0.005,1
8,Plane 19,19.49,13.53,0.0,33.02,12:15 PM,0.005,1
8,Plane 17,8.6,19.56,14.76,42.91,12:15 PM,0.005,1
8,Plane 22,15.85,14.43,0.0,30.27,12:29 PM,0.005,1
8,Plane 21,23.07,25.74,0.0,48.81,12:41 PM,0.005,1
8,Plane 20,41.4,25.77,0.0,67.17,12:55 PM,0.005,1
8,Plane 18,59.55,26.27,0.0,85.82,01:07 PM,0.005,1
8,Plane 26,10.41,26.04,0.0,36.45,01:21 PM,0.005,1
8,Plane 28,6.78,24.88,0.0,31.66,01:32 PM,0.005,1
8,Plane 30,4.72,18.58,0.0,23.3,01:39 PM,0.005,1
8,Plane 25,50.36,26.75,0.0,77.11,01:59 PM,0.005,1
8,Plane 23,86.38,27.69,0.0,114.07,02:07 PM,0.005,1
8,Plane 33,1.56,18.75,0.0,20.31,02:18 PM,0.005,1
8,Plane 31,36.11,20.36,8.93,65.41,02:36 PM,0.005,1
8,Plane 35,6.8,26.94,0.0,33.74,02:45 PM,0.005,1
8,Plane 37,3.67,19.62,0.0,23.29,02:56 PM,0.005,1
8,Plane 29,96.15,29.8,0.0,125.95,03:14 PM,0.005,1
8,Plane 38,2.26,22.27,0.0,24.52,03:18 PM,0.005,1
8,Plane 40,2.58,23.59,2.83,29.0,03:41 PM,0.005,1
8,Plane 39,23.07,27.05,0.0,50.12,03:45 PM,0.005,1
8,Plane 1,0.0,29.81,0.0,29.81,08:37 AM,0.0106,2
8,Plane 2,-0.0,22.16,0.0,22.16,08:39 AM,0.0106,2
8,Plane 3,19.46,25.12,0.0,44.58,09:02 AM,0.0106,2
8,Plane 4,10.26,20.12,18.44,48.81,09:17 AM,0.0106,2
8,Plane 6,9.88,19.04,1.24,30.16,09:22 AM,0.0106,2
8,Plane 8,1.2,21.44,0.0,22.64,09:39 AM,0.0106,2
8,Plane 5,30.86,31.0,0.0,61.86,09:53 AM,0.0106,2
8,Plane 10,7.94,16.37,0.0,24.31,09:55 AM,0.0106,2
8,Plane 9,23.77,24.64,0.0,48.41,10:18 AM,0.0106,2
8,Plane 12,15.4,28.93,0.0,44.34,10:24 AM,0.0106,2
8,Plane 14,9.14,21.41,0.0,30.55,10:39 AM,0.0106,2
8,Plane 15,4.67,18.01,0.0,22.68,10:42 AM,0.0106,2
8,Plane 7,93.89,31.79,0.0,125.69,11:11 AM,0.0106,2
8,Plane 13,42.25,32.34,0.0,74.59,11:14 AM,0.0106,2
8,Plane 17,28.83,35.26,0.0,64.09,11:46 AM,0.0106,2
8,Plane 11,98.92,36.55,0.0,135.47,11:51 AM,0.0106,2
8,Plane 18,11.72,24.15,0.0,35.87,12:11 PM,0.0106,2
8,Plane 23,0.38,17.41,0.0,17.8,12:28 PM,0.0106,2
8,Plane 20,5.86,27.98,9.14,42.98,12:28 PM,0.0106,2
8,Plane 21,35.6,26.58,0.0,62.18,12:55 PM,0.0106,2
8,Plane 22,26.44,13.69,14.27,54.39,12:56 PM,0.0106,2
8,Plane 25,10.38,13.73,0.0,24.11,01:08 PM,0.0106,2
8,Plane 27,1.57,19.26,0.0,20.83,01:15 PM,0.0106,2
8,Plane 24,49.76,29.12,0.0,78.88,01:37 PM,0.0106,2
8,Plane 26,27.43,30.26,0.0,57.69,01:46 PM,0.0106,2
8,Plane 30,10.37,17.74,0.0,28.1,01:55 PM,0.0106,2
8,Plane 29,23.01,18.09,0.0,41.1,02:04 PM,0.0106,2
8,Plane 31,0.38,16.99,0.0,17.38,02:12 PM,0.0106,2
8,Plane 32,6.51,25.72,0.0,32.22,02:29 PM,0.0106,2
8,Plane 34,8.51,30.67,0.0,39.17,02:43 PM,0.0106,2
8,Plane 36,5.88,21.5,0.0,27.38,02:51 PM,0.0106,2
8,Plane 38,3.18,17.36,0.0,20.54,03:08 PM,0.0106,2
8,Plane 37,16.68,28.15,0.0,44.83,03:11 PM,0.0106,2
8,Plane 39,9.27,28.67,0.0,37.93,03:37 PM,0.0106,2
8,Plane 28,114.86,22.72,10.14,147.72,03:44 PM,0.0106,2
8,Plane 1,0.0,28.84,0.0,28.84,08:31 AM,0.0073,3
8,Plane 2,0.0,20.36,0.0,20.36,09:08 AM,0.0073,3
8,Plane 3,0.0,25.79,0.0,25.79,09:25 AM,0.0073,3
8,Plane 5,0.0,16.41,0.0,16.41,09:49 AM,0.0073,3
8,Plane 4,0.0,25.24,0.0,25.24,09:56 AM,0.0073,3
8,Plane 6,14.18,31.87,0.0,46.05,10:21 AM,0.0073,3
8,Plane 7,3.05,34.72,0.0,37.77,10:31 AM,0.0073,3
8,Plane 8,0.0,22.89,0.0,22.89,10:57 AM,0.0073,3
8,Plane 9,0.0,36.36,0.0,36.36,11:11 AM,0.0073,3
8,Plane 10,17.44,23.25,0.0,40.69,11:20 AM,0.0073,3
8,Plane 11,27.67,31.46,0.0,59.14,11:42 AM,0.0073,3
8,Plane 13,4.57,26.76,0.0,31.33,11:47 AM,0.0073,3
8,Plane 14,21.86,16.22,0.0,38.09,11:59 AM,0.0073,3
8,Plane 16,20.25,17.29,0.0,37.54,12:04 PM,0.0073,3
8,Plane 18,11.35,12.64,0.0,23.99,12:11 PM,0.0073,3
8,Plane 15,41.59,18.41,0.0,60.0,12:22 PM,0.0073,3
8,Plane 19,21.55,20.35,0.0,41.9,12:32 PM,0.0073,3
8,Plane 21,10.9,15.48,0.0,26.37,12:38 PM,0.0073,3
8,Plane 23,10.56,21.28,0.0,31.84,12:53 PM,0.0073,3
8,Plane 17,59.98,23.15,0.0,83.12,01:01 PM,0.0073,3
8,Plane 22,34.66,26.3,0.0,60.96,01:19 PM,0.0073,3
8,Plane 20,58.04,19.28,13.02,90.34,01:33 PM,0.0073,3
8,Plane 24,6.53,24.02,0.0,30.55,01:43 PM,0.0073,3
8,Plane 12,159.08,33.81,0.0,192.89,02:07 PM,0.0073,3
8,Plane 25,-0.0,18.63,0.0,18.63,02:12 PM,0.0073,3
8,Plane 26,-0.0,21.75,0.0,21.75,03:02 PM,0.0073,3
8,Plane 27,-0.0,26.89,0.0,26.89,03:08 PM,0.0073,3
8,Plane 28,0.0,32.24,0.0,32.24,03:40 PM,0.0073,3
8,Plane 29,0.0,33.5,0.0,33.5,03:44 PM,0.0073,3
8,Plane 30,10.27,18.88,0.0,29.14,03:59 PM,0.0073,3
8,Plane 2,0.0,18.24,0.0,18.24,08:24 AM,0.0054,4
8,Plane 1,0.0,23.47,0.0,23.47,08:26 AM,0.0054,4
8,Plane 3,11.48,21.06,0.0,32.54,08:45 AM,0.0054,4
8,Plane 5,3.66,35.92,0.0,39.58,09:02 AM,0.0054,4
8,Plane 6,15.92,30.26,0.0,46.19,09:15 AM,0.0054,4
8,Plane 7,30.33,32.5,0.0,62.83,09:34 AM,0.0054,4
8,Plane 8,7.42,33.68,0.0,41.1,09:49 AM,0.0054,4
8,Plane 9,16.92,15.52,0.0,32.44,09:50 AM,0.0054,4
8,Plane 10,13.36,25.23,0.0,38.59,10:14 AM,0.0054,4
8,Plane 11,0.0,15.59,0.0,15.59,10:40 AM,0.0054,4
8,Plane 4,91.53,19.29,35.23,146.05,10:44 AM,0.0054,4
8,Plane 13,-0.0,15.77,0.0,15.77,11:07 AM,0.0054,4
8,Plane 12,1.0,26.71,0.0,27.71,11:07 AM,0.0054,4
8,Plane 14,-0.0,19.95,0.0,19.95,11:33 AM,0.0054,4
8,Plane 15,-0.0,18.25,0.0,18.25,11:54 AM,0.0054,4
8,Plane 16,0.0,18.74,0.0,18.74,12:03 PM,0.0054,4
8,Plane 17,-0.0,18.08,0.0,18.08,12:26 PM,0.0054,4
8,Plane 18,0.0,16.69,0.0,16.69,12:27 PM,0.0054,4
8,Plane 20,2.1,27.22,0.0,29.32,12:53 PM,0.0054,4
8,Plane 19,10.2,29.76,0.0,39.96,12:57 PM,0.0054,4
8,Plane 21,24.24,26.14,0.0,50.38,01:19 PM,0.0054,4
8,Plane 22,9.46,28.04,0.0,37.5,01:25 PM,0.0054,4
8,Plane 24,2.39,25.74,0.0,28.13,01:51 PM,0.0054,4
8,Plane 23,20.02,34.95,0.0,54.96,01:54 PM,0.0054,4
8,Plane 25,3.58,21.92,0.0,25.5,02:12 PM,0.0054,4
8,Plane 26,0.0,21.41,0.0,21.41,02:20 PM,0.0054,4
8,Plane 28,0.0,18.16,0.0,18.16,03:12 PM,0.0054,4
8,Plane 27,-0.0,19.52,18.33,37.85,03:13 PM,0.0054,4
8,Plane 29,-0.0,23.13,0.0,23.13,03:49 PM,0.0054,4
8,Plane 1,0.0,21.1,0.0,21.1,08:21 AM,0.0063,5
